Rank,Name,Score,Link,Avatar
262,Eric Yang,223,,https://lh3.googleusercontent.com/a/ALm5wu34bOU9lKRu-zHeddP3osxp_5KnO_n_Q0090O87hQ=s96-c
262,andrewcarlotti,223,,https://avatars.githubusercontent.com/u/11681428?v=4
264,meexwaal,221,,
265,Matt Gruskin (AoC++),218,,https://lh3.googleusercontent.com/a/AEdFTp44-xyWK8DrTruL4cIBsrUIsbe2KhOMufqf0eZl6g=s96-c
266,sumeet,215,https://github.com/sumeet,https://avatars.githubusercontent.com/u/18086?v=4
266,0e4ef622 (Sponsor),215,https://github.com/0e4ef622,https://avatars.githubusercontent.com/u/8326135?v=4
268,Josef Minařík,214,,https://lh3.googleusercontent.com/a/AEdFTp65MvOozRcxuwG1PRB_Dd7iHKkIUHx81yqogpmq=s96-c
269,seligman99 (AoC++),213,,
269,eniraa,213,,https://avatars.githubusercontent.com/u/47072520?v=4
271,Anthony Li,212,https://github.com/anli5005,https://avatars.githubusercontent.com/u/7005789?v=4
272,anominos,211,,https://lh3.googleusercontent.com/a/AEdFTp4u6L1LOj-1b3RrvP5CLUwX1wmW55KGiA609xEd=s96-c
273,joefarebrother,206,https://github.com/joefarebrother,https://avatars.githubusercontent.com/u/5400608?v=4
274,miriam-rittenberg,204,,https://avatars.githubusercontent.com/u/48919424?v=4
274,Thomas Draper,204,,https://lh3.googleusercontent.com/a/ALm5wu0FL24fhgBOOOS3wsWyWwXHpMkHO_qLuHBpIHcu=s96-c
274,Carson Graham,204,https://github.com/Mee42,https://avatars.githubusercontent.com/u/39016114?v=4
277,Virgile Andreani (AoC++),201,,https://avatars.githubusercontent.com/u/5855503?v=4
278,David Robinson,200,https://twitter.com/drob,http://pbs.twimg.com/profile_images/876529727284039680/dfvG_Dy4.jpg
278,Matthew Low,200,https://github.com/mattchrlw,https://avatars.githubusercontent.com/u/36957422?v=4
280,JuanPotato,199,https://github.com/JuanPotato,https://avatars.githubusercontent.com/u/9531780?v=4
280,Theodore Spaide,199,,https://lh3.googleusercontent.com/a/ALm5wu0GGxDKwIDTc6dlAxvxWlzDlD5TFMWPF9p7yFjO=s96-c
282,lemonsoc,198,,
283,drougge (AoC++),192,https://github.com/drougge,https://avatars.githubusercontent.com/u/541703?v=4
284,electraminer,189,,https://avatars.githubusercontent.com/u/15150058?v=4
284,bjebert,189,https://github.com/bjebert,https://avatars.githubusercontent.com/u/8327069?v=4
284,vtjeng,189,,https://avatars.githubusercontent.com/u/5932817?v=4
287,Toni Fadjukoff (AoC++),185,,https://avatars.githubusercontent.com/u/777453?v=4
288,Ethan Olpin,184,,https://avatars.githubusercontent.com/u/53278645?v=4
289,ethanwiebe,183,https://github.com/ethanwiebe,https://avatars.githubusercontent.com/u/16849328?v=4
290,RundownRhino,182,https://github.com/RundownRhino,https://avatars.githubusercontent.com/u/52856631?v=4
291,Özgün Özusta,181,,https://lh3.googleusercontent.com/a/ALm5wu3WA6f-T3MePLR0wsHsRk3tONYA4yhDOzCEKjJh=s96-c
291,geoffrey-wu,181,https://github.com/geoffrey-wu,https://avatars.githubusercontent.com/u/42471355?v=4
293,Clockblocker,180,,http://abs.twimg.com/sticky/default_profile_images/default_profile.png
294,sampersand,179,https://github.com/sampersand,https://avatars.githubusercontent.com/u/6655027?v=4
295,RexBerry,178,,https://avatars.githubusercontent.com/u/59031902?v=4
296,Bailey Parker,177,https://github.com/baileyparker,https://avatars.githubusercontent.com/u/7943649?v=4
296,Jonathan Ho (AoC++),177,,https://lh3.googleusercontent.com/a/AEdFTp6hVI3_P7JLT3lXZmDD6ywg0hrBdShyZ0wNWxCKvA=s96-c
298,jacobparish,176,https://github.com/jacobparish,https://avatars.githubusercontent.com/u/5751797?v=4
299,(anonymous user #975121),175,,
300,Geoffrey Kleinberg,174,,https://lh3.googleusercontent.com/a/AEdFTp5tbJXKBhvvuiADBRpBcKQEzc3huywLDUiQTPOA=s96-c
301,Søren Fuglede Jørgensen (AoC++),172,https://github.com/fuglede,https://avatars.githubusercontent.com/u/6169306?v=4
301,Allen Pei,172,https://github.com/PeiAllen,https://avatars.githubusercontent.com/u/32986987?v=4
301,Robert Spalek,172,,https://lh3.googleusercontent.com/a/AEdFTp49AcqqKizlXVpl4NeMGhbaWb4hX_BBaIUoYNH4yho=s96-c
304,Aaron (AoC++),171,,https://avatars.githubusercontent.com/u/6079849?v=4
305,sampai20,170,https://github.com/sampai20,https://avatars.githubusercontent.com/u/26679037?v=4
305,Colter (AoC++),170,https://github.com/Goldenlion5648,https://avatars.githubusercontent.com/u/32916571?v=4
305,Egor Kulikov (AoC++) (Sponsor),170,,https://lh3.googleusercontent.com/a/ALm5wu1C3bB4zfEvXaNgnQuPRnmtwcGUIdsdVlV0CZ3CTw=s96-c
305,Liwei Cai,170,,https://lh3.googleusercontent.com/a/AEdFTp7vADJn4iHa7dKrpFD7qzreB_R_JjZSnmQihIX3hg=s96-c
309,lethan3,169,https://github.com/lethan3,https://avatars.githubusercontent.com/u/84098754?v=4
309,Phillip Rossi,169,,https://lh3.googleusercontent.com/a/ALm5wu0sqo-rU1CrzZTjzJWOFL1sL7e3KycKAZK92rcs=s96-c
311,Lingrui Xie,168,,https://lh3.googleusercontent.com/a/ALm5wu0QfhlvTYWE66OPFlLfTVrHqLC4Cjdujs2KQADTuQ=s96-c
311,Qiqi Impact,168,,https://lh3.googleusercontent.com/a/AEdFTp5cqfYSAqgiZi7wT1UQkhOddAaU4JM-pnpDYDwD=s96-c
311,Joseph H (Sponsor),168,,https://lh3.googleusercontent.com/a/AEdFTp4xhjllbJ_DD-eWEPvMgUQTq5Dw2qMXQjpzr3Hp=s96-c
311,Paul Zagieboylo (AoC++),168,,https://lh3.googleusercontent.com/a/AEdFTp5hIaqVqycRSY0Vd3EZPyYk_0HNV0sFUmbJTn55=s96-c
311,lthistle,168,https://github.com/lthistle,https://avatars.githubusercontent.com/u/26513277?v=4
311,Ivan Lyzhin,168,https://github.com/LyzhinIvan,https://avatars.githubusercontent.com/u/6265308?v=4
317,Gustav Westling (AoC++),165,https://github.com/zegl,https://avatars.githubusercontent.com/u/47952?v=4
317,Allen Wu,165,,https://lh3.googleusercontent.com/a/ALm5wu31J1Wp7npo1qb3nyBSs5RqMQ3uCf3dgMiJQaT1BQ=s96-c
319,Anango Prabhat,164,,https://lh3.googleusercontent.com/a/AEdFTp7JplEiKH-3HfJ_9tr_ou2btPiaW1u8DR86_gvw=s96-c
319,(anonymous user #2054015),164,,
321,Olle Lapidus,162,,https://lh3.googleusercontent.com/a/AEdFTp4KnQ1gUJPop5Ou50vhpVMYqvD1QZvofNRNCbnN=s96-c
321,Adam Gausmann (AoC++),162,https://github.com/agausmann,https://avatars.githubusercontent.com/u/6611767?v=4
321,Victor Chen,162,,https://lh3.googleusercontent.com/a/AEdFTp5JlY25owOoliggRm1Db7scvpsQo55elWF_x1knBw=s96-c
321,James Berglund,162,,https://lh3.googleusercontent.com/a/AEdFTp6Z1oN5mLkPe9pau-YkGfNfhax2YFyhE6HjZSQY=s96-c
321,@CHz16,162,,http://pbs.twimg.com/profile_images/1066279558960185346/pdxjrzvi.jpg
326,Jacob Smith,161,,https://avatars.githubusercontent.com/u/1078396?v=4
327,(anonymous user #672515),160,,
328,Michael Goldwasser (AoC++),159,,https://avatars.githubusercontent.com/u/3654371?v=4
328,Josh Deprez,159,,https://lh3.googleusercontent.com/a/AEdFTp4Zv8ka7EZa63aYIk6vYOAWE_0tXmENORMJU0riZxQ=s96-c
330,Luke M,157,https://github.com/luke-t-m,https://avatars.githubusercontent.com/u/95224009?v=4
330,Lawrence Kesteloot (AoC++),157,,https://avatars.githubusercontent.com/u/419771?v=4
332,kjsatz,156,https://github.com/kjsatz,https://avatars.githubusercontent.com/u/13790237?v=4
332,Lauri Kenttä (AoC++),156,,https://lh3.googleusercontent.com/a/ALm5wu11d0mLXXsFWAaQGALCuvAiqO7vmvc1N8yfj7sE=s96-c
332,Dominick Han (AoC++),156,https://github.com/dominick-han,https://avatars.githubusercontent.com/u/11525517?v=4
332,Oleg Godovykh (AoC++),156,https://github.com/0legg,https://avatars.githubusercontent.com/u/2427681?v=4
336,Matthew Ramina,154,https://github.com/mattr555,https://avatars.githubusercontent.com/u/4411471?v=4
337,skanev (AoC++),153,https://github.com/skanev,https://avatars.githubusercontent.com/u/10382?v=4
337,(anonymous user #952277),153,,
337,HiggstonRainbird (AoC++),153,https://github.com/HiggstonRainbird,https://avatars.githubusercontent.com/u/16310013?v=4
337,Joseph Gleason (AoC++),153,,https://lh3.googleusercontent.com/a/AEdFTp6Tc77fvS_S9VXCKCh7HhY35F80q6MD5IpOSV1mwk8=s96-c
341,jakzo,152,,https://avatars.githubusercontent.com/u/601779?v=4
341,Aoxiang Cui,152,,https://lh3.googleusercontent.com/a/ALm5wu1LeHfoFEfNDtDJmjmAJHRLHjJgfRrrAA6lBZ6JGJk=s96-c
343,dawninganchors,151,,https://avatars.githubusercontent.com/u/116187884?v=4
343,Karl Jiang,151,,https://avatars.githubusercontent.com/u/12506837?v=4
345,MeepMoop,150,https://github.com/MeepMoop,https://avatars.githubusercontent.com/u/12115280?v=4
345,Graham White,150,,https://lh3.googleusercontent.com/a/ALm5wu1PFz0DG3nTPvMTEyYApxUm5ujiPc7_k9kL-8ET=s96-c
347,Ayman Eltemmsahy,149,,https://lh3.googleusercontent.com/a/ALm5wu1xs3xDvlNQdNPnq5vfiI25FKBa0OF2SAoasdWR=s96-c
347,ilg,149,https://github.com/ilg,https://avatars.githubusercontent.com/u/228228?v=4
349,Defelo (AoC++),147,https://github.com/Defelo,https://avatars.githubusercontent.com/u/41747605?v=4
349,Coby Tran,147,,https://lh3.googleusercontent.com/a/AEdFTp4wf0uZ7PP2cIyw2obuHG78PaTrxj8DO294Ik2l=s96-c
349,(anonymous user #1087784),147,,
352,Kenneth Fitzgerald,146,https://github.com/fitzgeraldkd,https://avatars.githubusercontent.com/u/68879394?v=4
353,alstonlo,145,https://github.com/alstonlo,https://avatars.githubusercontent.com/u/40709307?v=4
354,Rowechen Zhong,144,,https://lh3.googleusercontent.com/a/ALm5wu3JSD2HDNBu6PVGrHFNmcFuWuStBD1jpOGhHBqVHQ=s96-c
355,val tron,143,,https://lh3.googleusercontent.com/a/ALm5wu3EkU6BF06zDTi1N7QvqU5SJuTpFmflMdhiDUb4=s96-c
355,Ahmed Siadomar,143,,https://lh3.googleusercontent.com/a/AEdFTp7blv8JYzvbc0mXEyR-5gBdO3qg-nPGKo9KMbBN=s96-c
355,4atj,143,https://github.com/4atj,https://avatars.githubusercontent.com/u/104042557?v=4
358,Andrew Jennings,142,https://github.com/abjennings,https://avatars.githubusercontent.com/u/476473?v=4
358,Sean Watts,142,,https://lh3.googleusercontent.com/a/ALm5wu0Q_tnJwASGvWlV3b20KF9jcVoGxTt9Jvv3lldI=s96-c
360,Roderic Day,141,https://github.com/RodericDay,https://avatars.githubusercontent.com/u/6867226?v=4
360,Jouni K. Seppänen (AoC++) (Sponsor),141,https://github.com/jkseppan,https://avatars.githubusercontent.com/u/92814?v=4
362,Andriamanitra (AoC++),140,https://github.com/Andriamanitra,https://avatars.githubusercontent.com/u/10672443?v=4
362,nigelzor,140,,https://avatars.githubusercontent.com/u/374898?v=4
364,WutPu,138,,https://avatars.githubusercontent.com/u/33469981?v=4
364,A5rocks,138,https://github.com/A5rocks,https://avatars.githubusercontent.com/u/40616000?v=4
366,monkeynova (AoC++),136,https://github.com/monkeynova,https://avatars.githubusercontent.com/u/3067497?v=4
366,periodically-makes-puns,136,https://github.com/periodically-makes-puns,https://avatars.githubusercontent.com/u/34005746?v=4
366,(anonymous user #385893),136,,
369,Lucas M.,135,https://twitter.com/LacusM,http://pbs.twimg.com/profile_images/2093310765/2.jpg
369,Brian Dean,135,,https://lh3.googleusercontent.com/a/ALm5wu2_hVwPbqgSnlsIhCitVS_nEgOytOtXL6A-DcI=s96-c
369,Ben Hollows (Sponsor),135,https://github.com/benhollows,https://avatars.githubusercontent.com/u/19564308?v=4
372,Ali Zahid Raja (AoC++),134,https://github.com/alizahidraja,https://avatars.githubusercontent.com/u/47390576?v=4
373,Cefqrn,133,,https://avatars.githubusercontent.com/u/77187908?v=4
373,Ben Jacobson,133,https://github.com/BenJacobson,https://avatars.githubusercontent.com/u/16209922?v=4
375,Dario Sučić (AoC++),132,https://github.com/DarioSucic,https://avatars.githubusercontent.com/u/7669299?v=4
375,xd y,132,,https://lh3.googleusercontent.com/a/ALm5wu3qf7uZBhuoEcK4QrKlZpqVdbYS8bAe1FecXNVm=s96-c
377,christopher papke,131,,https://lh3.googleusercontent.com/a/AEdFTp47NDuruYdcnCv4e0VOgNj87rNSvLNvgpJuKjIp=s96-c
378,Ari Wachtel,130,,https://lh3.googleusercontent.com/a/AEdFTp6Am3h_Z7ZAx5C0mKjsevILvxSCcuVhhyuMqybYyA=s96-c
379,chunkybanana,129,,https://avatars.githubusercontent.com/u/62921243?v=4
380,Ethan C,128,,https://lh3.googleusercontent.com/a-/AD5-WClzQ6UyUS7eENgkVSEjHFwTZbqgknWX07S81_M2yMu3Xtj-ui1yAX2l_LRJ8fc0lNpTv7YtMxpZq95ZB-skzUxaymGx9uKUMmJBFrwXZjVRdNyceFKLaUuErOrCC9ZpF_8PZ_DGVTYzUGzTxakD7u
380,Max Friedman,128,,https://lh3.googleusercontent.com/a/ALm5wu2z9cuMfXyy5A0APuzDgqbVE_8nqWWAE_YS7LI_HA=s96-c
380,Dev Thiru,128,,https://lh3.googleusercontent.com/a/ALm5wu3miyS13o3so-BoPGrTl7ogftLPG2xZZFBm2j-t=s96-c
380,Kerem Ergene,128,,https://lh3.googleusercontent.com/a/AEdFTp4BSe-rYe__GFMvdavU8G14Ff4PfJlR7009WBdP=s96-c
384,Waleed Khan (AoC++),127,https://github.com/arxanas,https://avatars.githubusercontent.com/u/454057?v=4
384,Marcus Takvam Lexander (AoC++),127,https://github.com/MarcusTL12,https://avatars.githubusercontent.com/u/6294859?v=4
384,Mark Ladygo,127,,https://lh3.googleusercontent.com/a/ALm5wu1JLdzvi5EgF3rE-Hl9UXQrc7l9RYPnUt1Zajo8=s96-c
384,William Yue,127,,https://lh3.googleusercontent.com/a/ALm5wu3js2f1cLhmTEWEqVyTCRWHKRI8qJElCvF_X0tU=s96-c
388,Ben,126,,https://avatars.githubusercontent.com/u/66845228?v=4
388,InternetPerson10,126,,https://avatars.githubusercontent.com/u/58873475?v=4
388,epsalon (AoC++),126,https://github.com/epsalon,https://avatars.githubusercontent.com/u/11400004?v=4
391,Md Abedin,125,https://github.com/MdAbedin,https://avatars.githubusercontent.com/u/18149939?v=4
391,dkesler,125,https://github.com/dkesler,https://avatars.githubusercontent.com/u/1476699?v=4
393,JulesD,124,https://github.com/JulesDT,https://avatars.githubusercontent.com/u/14008484?v=4
393,Kelly Dance (AoC++),124,https://github.com/kelly-dance,https://avatars.githubusercontent.com/u/16396266?v=4
393,Archie Macrae,124,,https://lh3.googleusercontent.com/a/AEdFTp4644gmUt66sPGAtbtVvejE7LBEgwQ34E8v6EV2=s96-c
396,Ryan Zhang,123,https://github.com/Ryan778,https://avatars.githubusercontent.com/u/20567781?v=4
397,tiger0132,122,,https://avatars.githubusercontent.com/u/29677906?v=4
397,sorawit,122,https://github.com/sorawit,https://avatars.githubusercontent.com/u/5730246?v=4
397,Guillaume AMBAL,122,,https://lh3.googleusercontent.com/a/ALm5wu2pjm39hh39l47fU6MiXxXviCeJj6Ug9pamHUOp=s96-c
400,Anthaleos,121,,
400,Kyle Toom,121,,https://lh3.googleusercontent.com/a/AEdFTp52x5jJmZ7taEWp6gCcpCyauePoLSy126ggDt6V=s96-c
400,ItsMeNoobieboy,121,https://github.com/ItsMeNoobieboy,https://avatars.githubusercontent.com/u/54125080?v=4
400,Hunter Staiger,121,,https://lh3.googleusercontent.com/a/ALm5wu1AyKeClusAY_6uhPz7fBNTMb-4LPFg9TcIUbCs=s96-c
404,Branflakes2415,120,,https://lh3.googleusercontent.com/a/ALm5wu0rCDLu2JAfoPWnK5-JJcfym7UPoDz4hvOdP5wG=s96-c
404,almasip,120,,https://avatars.githubusercontent.com/u/22573270?v=4
404,Matteo Biasielli,120,,https://lh3.googleusercontent.com/a/AEdFTp55MJ-Cnu1ZS-TdfbV2m7oWJIW6065-fCzV-tWt=s96-c
404,juliand665,120,https://github.com/juliand665,https://avatars.githubusercontent.com/u/827762?v=4
404,Avongard,120,,https://lh3.googleusercontent.com/a/AEdFTp5Jqp2XVWt_RN2-_pzDvUI5qlmttnZMkq8ArRUB=s96-c
409,Colton Pauderis (Sponsor),118,,https://lh3.googleusercontent.com/a/AEdFTp4pCrbkStiINbN1VfOlFqiVMtYaiKbjFsTgKgkV=s96-c
409,Martyn Smith (AoC++),118,,https://avatars.githubusercontent.com/u/276501?v=4
409,Tim Reynolds,118,,https://lh3.googleusercontent.com/a/AEdFTp5DESYKT-NjhOgHEo_n4xUy-PSWqSjAbrfTa9hj=s96-c
412,Josiah Kiok,117,,https://lh3.googleusercontent.com/a/ALm5wu3_xQzrrIxAsvVD64T3SZIxCclX2JWfJ_VYIqPEiQ=s96-c
412,Peter Dowdy (AoC++),117,https://github.com/PeterDowdy,https://avatars.githubusercontent.com/u/1548193?v=4
412,Sneed's Feeduck and Seeduck,117,,https://lh3.googleusercontent.com/a/AEdFTp5WNrczVkjIsbG4BBXHRSaqNNcNLTP0UkBT4vxN=s96-c
412,Chicken-Bones,117,https://github.com/Chicken-Bones,https://avatars.githubusercontent.com/u/388233?v=4
416,Zack Chroman,116,,https://lh3.googleusercontent.com/a/ALm5wu0wo3vFXRgjCEtfTiibPy2Y4tFIbgu9TTaAO9bgQQ=s96-c
416,arichnad (AoC++),116,https://github.com/arichnad,https://avatars.githubusercontent.com/u/501773?v=4
416,Manish Kundu,116,https://github.com/iammanish17,https://avatars.githubusercontent.com/u/35730135?v=4
416,Nifley,116,https://github.com/NifleySnifley,https://avatars.githubusercontent.com/u/67334280?v=4
420,Ankit Saini,115,,https://lh3.googleusercontent.com/a/AEdFTp5Elnq3B4WaY-6DzPWA7lrYegQrtRgY4vrZ1NzU31g=s96-c
420,bradleysigma,115,,https://avatars.githubusercontent.com/u/42644678?v=4
422,jorisvr,114,https://github.com/jorisvr,https://avatars.githubusercontent.com/u/6183894?v=4
422,Chris Mohr (AoC++),114,https://github.com/ChrisPMohr,https://avatars.githubusercontent.com/u/4406927?v=4
422,sparkyb (AoC++),114,https://github.com/sparkyb,https://avatars.githubusercontent.com/u/558826?v=4
422,Akiiino,114,,https://avatars.githubusercontent.com/u/13392695?v=4
426,David Hansen (Sponsor),113,,https://lh3.googleusercontent.com/a/AEdFTp6-QM0QPA3JnjlyMkHcAZPJ0g-s0CmwfztBMMCxSw=s96-c
427,Prabowo Djonatan,111,,https://lh3.googleusercontent.com/a/AEdFTp45QrD78BO3tvAPXQ742jDFzXlRQ8JsDL0He4fa5g=s96-c
428,LK (AoC++),110,https://github.com/LK,https://avatars.githubusercontent.com/u/975916?v=4
428,Matthew Reeder,110,,https://lh3.googleusercontent.com/a/AEdFTp6ihgMPrlB2HJUIr-Dx4RiTbQDfkvIK6DWErDnZ=s96-c
430,yann-a,109,https://github.com/yann-a,https://avatars.githubusercontent.com/u/59486549?v=4
430,Julian Bruyat,109,https://github.com/BruJu,https://avatars.githubusercontent.com/u/29467647?v=4
430,Tanuj Khattar,109,,https://lh3.googleusercontent.com/a/AEdFTp7HAROwlS7CZuhvmfJpm1_PO--hac_fLbOBUtpAQQ=s96-c
430,mimo31,109,,https://avatars.githubusercontent.com/u/5254810?v=4
434,Jon Hartnett,108,,https://avatars.githubusercontent.com/u/2478976?v=4
435,Joshua Dunbrack,107,,https://lh3.googleusercontent.com/a/AEdFTp5ayDAuLaNGgEcKnOdw4OT_0--HgHDi0UIvExU=s96-c
435,Henrik Lehtonen (Sponsor),107,https://github.com/helehto,https://avatars.githubusercontent.com/u/94722854?v=4
435,maneframe (AoC++),107,https://github.com/maneframe,https://avatars.githubusercontent.com/u/2111401?v=4
435,SeptaCube,107,,https://avatars.githubusercontent.com/u/69988549?v=4
439,pppery,106,https://github.com/pppery,https://avatars.githubusercontent.com/u/26449113?v=4
439,wincss,106,https://github.com/wincss,https://avatars.githubusercontent.com/u/1308734?v=4
439,Dennis Tian,106,https://github.com/dtian88,https://avatars.githubusercontent.com/u/41959539?v=4
442,Ethan Chapman,104,https://github.com/echap1,https://avatars.githubusercontent.com/u/43040915?v=4
442,Qianlang Chen,104,https://github.com/the-chenergy,https://avatars.githubusercontent.com/u/44916353?v=4
442,Herman Lauenstein,104,https://github.com/Herman-L,https://avatars.githubusercontent.com/u/19309387?v=4
445,Marco Poon,103,,https://lh3.googleusercontent.com/a/AEdFTp5ZMRL8Vp37FnPH0KyXEnmUZFASFKr7UVrtln4_=s96-c
445,rozbrajaczpoziomow (AoC++),103,https://github.com/rozbrajaczpoziomow,https://avatars.githubusercontent.com/u/58668179?v=4
445,Ethan Tillison,103,https://github.com/etillison3350,https://avatars.githubusercontent.com/u/11722139?v=4
448,Thomas Norris,102,,https://lh3.googleusercontent.com/a/AEdFTp5yannsV_lpb_X-vuKrwfH_F_vO9Ivs8IGsI8-udg=s96-c
449,@vince_vw,101,,http://pbs.twimg.com/profile_images/1069275045489340417/v95iBFHL.jpg
449,Kai Si,101,,https://avatars.githubusercontent.com/u/5432214?v=4
451,VJsong02,100,,https://avatars.githubusercontent.com/u/20965585?v=4
451,lavoiecsh,100,https://github.com/lavoiecsh,https://avatars.githubusercontent.com/u/26901926?v=4
451,asymmetricia,100,https://github.com/asymmetricia,https://avatars.githubusercontent.com/u/95389395?v=4
454,Alex Wen,99,,https://lh3.googleusercontent.com/a/ALm5wu0Gn6X4Rupxen8PFqDKtRroV9zo50XY7zW8gF6f=s96-c
454,(anonymous user #643312),99,,
454,Alexander Pivovarov,99,,https://lh3.googleusercontent.com/a/AEdFTp6_1BcWyX8tflM9Bwp_ejs2uxG2mjcdMNl3eMa9=s96-c
457,Sudo-Ivan,98,,https://avatars.githubusercontent.com/u/61393936?v=4
457,halfbakedsneed (AoC++),98,https://github.com/halfbakedsneed,https://avatars.githubusercontent.com/u/10358311?v=4
457,Schobers (AoC++),98,,https://avatars.githubusercontent.com/u/6103203?v=4
457,Jakob Degen,98,https://github.com/JakobDegen,https://avatars.githubusercontent.com/u/51179609?v=4
457,Michael Grossfeld (AoC++),98,,https://lh3.googleusercontent.com/a/AEdFTp4uzStsojMA912msvra6S2F9KkeCrIvtUe1BzV2aw=s96-c
462,Nick Meyer,97,,https://lh3.googleusercontent.com/a/ALm5wu3Ak0YK1E20eHC1Bxb26-c-gugMyRbl9URhOSAOHg=s96-c
463,Roland Meertens (AoC++),96,,https://lh3.googleusercontent.com/a/AEdFTp61Fqokh_KrIzTV9nwfUWTXVm3gtpFkau-QIl2r4yU=s96-c
463,Robert Usher,96,https://github.com/dcchut,https://avatars.githubusercontent.com/u/266585?v=4
465,Georg Rottensteiner,95,https://github.com/GeorgRottensteiner,https://avatars.githubusercontent.com/u/27266629?v=4
466,Hendrik Melse,94,,https://lh3.googleusercontent.com/a/AEdFTp72Zsc-w5peqeUCzSczmxPlrKfF4aw5nK_V11B3=s96-c
466,Zach Farr,94,,https://lh3.googleusercontent.com/a/ALm5wu04gxbL3C1JPkCefc2qDK94_4QbLFI4z7XX0KY0=s96-c
466,(anonymous user #271222),94,,
469,Nick Frost (AoC++),93,https://github.com/slashnick,https://avatars.githubusercontent.com/u/839071?v=4
469,Jimmy Chen,93,,https://lh3.googleusercontent.com/a/AEdFTp4ZqwYX-nQCyibNuqpCprIhxPukeBTF6G8qYafg=s96-c
471,Avarayr,92,,https://avatars.githubusercontent.com/u/7735415?v=4
471,icicl,92,,https://avatars.githubusercontent.com/u/37204445?v=4
471,David Sharick,92,,https://lh3.googleusercontent.com/a/ALm5wu1U6TdcUx9J-Lv-xhyY4hjIANDb-1E8ATZLEq-_=s96-c
471,mich101mich (AoC++),92,https://github.com/mich101mich,https://avatars.githubusercontent.com/u/23530209?v=4
475,Svelte-Enthusiast,91,https://github.com/Svelte-Enthusiast,https://avatars.githubusercontent.com/u/110632403?v=4
475,Shaunak Warty,91,,https://lh3.googleusercontent.com/a/AEdFTp6fJvcA-6OiRsQboP5KGTUI_Jb9Zu9aAkwR_tq7=s96-c
475,magical,91,,https://avatars.githubusercontent.com/u/175539?v=4
478,klange,90,https://github.com/klange,https://avatars.githubusercontent.com/u/223546?v=4
478,(anonymous user #963181),90,,
478,AdamHe17 (AoC++),90,,https://avatars.githubusercontent.com/u/9707747?v=4
478,Paul Badour,90,,https://lh3.googleusercontent.com/a/AEdFTp6ZwMXNWsPkIM0MIDWfge3wstTujs70sjbyw09e=s96-c
478,codyphobe,90,,https://avatars.githubusercontent.com/u/207072?v=4
478,Jeremy Barton,90,,https://avatars.githubusercontent.com/u/10642668?v=4
484,CatThingy,89,https://github.com/CatThingy,https://avatars.githubusercontent.com/u/32040424?v=4
484,Vladimir Zelevinsky,89,,https://avatars.githubusercontent.com/u/11844551?v=4
486,(anonymous user #1823456),88,,
486,Apollo,88,,https://lh3.googleusercontent.com/a/AEdFTp4bUz15L9TSHIZhjlB4X1-YaMu6pw1uRn-ZtCJrsg=s96-c
488,Thomas,87,,https://lh3.googleusercontent.com/a/ALm5wu3Dj3M2TMowCRTzeDJGBnnNRtRYdboiPPmrMIKI=s96-c
489,inthewaterwheel,86,,https://avatars.githubusercontent.com/u/109943034?v=4
489,Craig White,86,,https://lh3.googleusercontent.com/a/ALm5wu1fkDlvGeeLx0Mlx8_C-XrmemafRjoQ1ma7h_ML=s96-c
489,R Chambers,86,,https://lh3.googleusercontent.com/a/AEdFTp6joljfYlJOomoy0WlBCBLVVKYgYhdM5j7W1h8u=s96-c
489,Jeffrey H.,86,,https://lh3.googleusercontent.com/a/AEdFTp7wEmd6bZrpH0YozOZTLbUjOenDSkT36fdppDQaCw=s96-c
493,Jordan H,85,https://github.com/JHawk0224,https://avatars.githubusercontent.com/u/35184414?v=4
493,narpfel,85,,https://avatars.githubusercontent.com/u/7093552?v=4
495,Natanaelel,84,https://github.com/Natanaelel,https://avatars.githubusercontent.com/u/43886350?v=4
495,Loren Troan,84,,https://lh3.googleusercontent.com/a/AEdFTp5BpFKJCynrYEJ72OfHbiwN67hUh76a56O-0dTw=s96-c
495,Ryan Dewey,84,,https://lh3.googleusercontent.com/a/AEdFTp7voO4dDrwb84Fv9xA-D_XS6tz2RipAJN4I53un=s96-c
495,Youssef,84,https://twitter.com/_rexgg,http://pbs.twimg.com/profile_images/1392549190509662213/ENcu7xb3.jpg
495,hugmeonce,84,,http://pbs.twimg.com/profile_images/1202520309791772673/1HLlvF92.png
500,John Kesler,83,,https://avatars.githubusercontent.com/u/72483758?v=4
500,SalomonT82,83,,https://avatars.githubusercontent.com/u/119747630?v=4
500,sun-bachung,83,,http://pbs.twimg.com/profile_images/1588646373209288704/vD-plozv.jpg
500,woofdoggo,83,,https://avatars.githubusercontent.com/u/46545045?v=4
504,Samo Kralj,82,,https://lh3.googleusercontent.com/a/ALm5wu0BcK6OU0D5Uutf8cn50sUmA0eLz1kPIaG9qbno=s96-c
504,Yoshiap,82,,https://avatars.githubusercontent.com/u/575555?v=4
504,(anonymous user #614991),82,,
504,Christofer Ohlsson (AoC++),82,,https://lh3.googleusercontent.com/a/ALm5wu02Y9_fRkkjgoEl8q56qvLLoFQHwghxvUcQZwkIkA=s96-c
504,Sarah Shader,82,,https://lh3.googleusercontent.com/a/AEdFTp6Rh3wh0bVdQR9C8A5sXNiuZDaBqaeqF9T74mm8=s96-c
504,Wallunen,82,https://github.com/Wallunen,https://avatars.githubusercontent.com/u/44848747?v=4
